time,camera,event,severity,persons,image,description
20260319_102935,4,loitering,warning,2,output/captures/cam4_20260319_102935.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102935,1,loitering,warning,3,output/captures/cam1_20260319_102935.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102935,4,loitering,warning,2,output/captures/cam4_20260319_102935.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102935,1,crowd,critical,4,output/captures/cam1_20260319_102935.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102935,4,loitering,warning,2,output/captures/cam4_20260319_102935.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102935,1,crowd,critical,4,output/captures/cam1_20260319_102935.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102935,4,loitering,warning,2,output/captures/cam4_20260319_102935.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102935,1,loitering,warning,3,output/captures/cam1_20260319_102935.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102935,4,loitering,warning,2,output/captures/cam4_20260319_102935.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102935,1,loitering,warning,3,output/captures/cam1_20260319_102935.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102935,4,loitering,warning,2,output/captures/cam4_20260319_102935.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102935,1,loitering,warning,3,output/captures/cam1_20260319_102935.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102935,4,loitering,warning,2,output/captures/cam4_20260319_102935.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102935,1,loitering,warning,2,output/captures/cam1_20260319_102935.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102935,4,loitering,warning,2,output/captures/cam4_20260319_102935.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102936,1,loitering,warning,2,output/captures/cam1_20260319_102936.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102936,4,loitering,warning,2,output/captures/cam4_20260319_102936.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102936,1,loitering,warning,2,output/captures/cam1_20260319_102936.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102936,4,loitering,warning,2,output/captures/cam4_20260319_102936.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102936,1,crowd,critical,4,output/captures/cam1_20260319_102936.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102936,4,loitering,warning,2,output/captures/cam4_20260319_102936.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102936,1,crowd,critical,4,output/captures/cam1_20260319_102936.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102936,4,loitering,warning,3,output/captures/cam4_20260319_102936.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102936,1,crowd,critical,4,output/captures/cam1_20260319_102936.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102936,4,loitering,warning,3,output/captures/cam4_20260319_102936.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102936,1,crowd,critical,4,output/captures/cam1_20260319_102936.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102936,4,loitering,warning,3,output/captures/cam4_20260319_102936.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102936,1,crowd,critical,4,output/captures/cam1_20260319_102936.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102936,4,loitering,warning,3,output/captures/cam4_20260319_102936.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102936,1,crowd,critical,4,output/captures/cam1_20260319_102936.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102937,4,loitering,warning,3,output/captures/cam4_20260319_102937.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102937,1,loitering,warning,3,output/captures/cam1_20260319_102937.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102937,4,loitering,warning,3,output/captures/cam4_20260319_102937.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102937,1,crowd,critical,5,output/captures/cam1_20260319_102937.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102937,4,loitering,warning,3,output/captures/cam4_20260319_102937.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102937,1,crowd,critical,5,output/captures/cam1_20260319_102937.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102937,4,loitering,warning,3,output/captures/cam4_20260319_102937.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102937,1,crowd,critical,4,output/captures/cam1_20260319_102937.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102937,4,loitering,warning,3,output/captures/cam4_20260319_102937.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102937,1,loitering,warning,3,output/captures/cam1_20260319_102937.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102937,4,loitering,warning,3,output/captures/cam4_20260319_102937.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102937,1,loitering,warning,3,output/captures/cam1_20260319_102937.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102937,4,loitering,warning,3,output/captures/cam4_20260319_102937.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102937,1,crowd,critical,4,output/captures/cam1_20260319_102937.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102937,4,loitering,warning,3,output/captures/cam4_20260319_102937.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102938,1,crowd,critical,4,output/captures/cam1_20260319_102938.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102938,4,loitering,warning,3,output/captures/cam4_20260319_102938.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102938,1,crowd,critical,4,output/captures/cam1_20260319_102938.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102938,4,loitering,warning,3,output/captures/cam4_20260319_102938.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102938,1,crowd,critical,6,output/captures/cam1_20260319_102938.jpg,다수 인원(6명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102938,4,crowd,critical,5,output/captures/cam4_20260319_102938.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102938,1,crowd,critical,7,output/captures/cam1_20260319_102938.jpg,다수 인원(7명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102938,4,loitering,warning,2,output/captures/cam4_20260319_102938.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102938,1,crowd,critical,7,output/captures/cam1_20260319_102938.jpg,다수 인원(7명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102938,4,loitering,warning,2,output/captures/cam4_20260319_102938.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102938,1,crowd,critical,7,output/captures/cam1_20260319_102938.jpg,다수 인원(7명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102938,4,loitering,warning,2,output/captures/cam4_20260319_102938.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102938,1,crowd,critical,4,output/captures/cam1_20260319_102938.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102938,4,loitering,warning,2,output/captures/cam4_20260319_102938.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102938,1,crowd,critical,4,output/captures/cam1_20260319_102938.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102938,4,loitering,warning,3,output/captures/cam4_20260319_102938.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102939,1,crowd,critical,4,output/captures/cam1_20260319_102939.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102939,4,loitering,warning,3,output/captures/cam4_20260319_102939.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102939,1,crowd,critical,4,output/captures/cam1_20260319_102939.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102939,4,loitering,warning,3,output/captures/cam4_20260319_102939.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102939,1,crowd,critical,4,output/captures/cam1_20260319_102939.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102939,4,loitering,warning,3,output/captures/cam4_20260319_102939.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102939,0,loitering,warning,2,output/captures/cam0_20260319_102939.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102939,1,crowd,critical,4,output/captures/cam1_20260319_102939.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102939,4,loitering,warning,3,output/captures/cam4_20260319_102939.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102939,0,loitering,warning,2,output/captures/cam0_20260319_102939.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102939,1,crowd,critical,4,output/captures/cam1_20260319_102939.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102939,4,loitering,warning,3,output/captures/cam4_20260319_102939.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102939,1,crowd,critical,4,output/captures/cam1_20260319_102939.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_102939,4,loitering,warning,3,output/captures/cam4_20260319_102939.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102939,1,loitering,warning,3,output/captures/cam1_20260319_102939.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102939,4,loitering,warning,2,output/captures/cam4_20260319_102939.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102939,1,loitering,warning,3,output/captures/cam1_20260319_102939.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_102940,4,loitering,warning,2,output/captures/cam4_20260319_102940.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
